-292.5420140300421,23.291947818402488,2.713052880755406,4.614080341148946,2.7256493464600804,3.737033179427051,1.8979681234931662,2.3442136611663336,2.028545038329899,2.1769147794111725,2.4803669364581573,2.800174685682434,2.5229798917556185,0.6649279479004021,-0.026027094699887256,-0.028715664138790665,-0.027396371531701737,-0.026173206537638376,-0.026805778127287308,-0.028280968849428743,-0.025963251167376647,-0.025405295458151612,-0.0273975691187283,-0.02654594448081725,-0.02467697010796285,-0.02645646436715296,0.07814471248888431,0.03110618065422822,0.018935581666643417,0.017584596788547086,0.01943460620443679,0.015062675547848983,0.0158085635590025,0.015953814592284586,0.015548655551083344,0.014067055728070163,0.01410679794119904,0.013983567364110312,0.014413668099089439
-293.07690730324424,23.287832453512248,2.709159510573653,4.611307552055128,2.7251738023948264,3.739532205557929,1.903715573387691,2.3528545695797747,2.038740851575347,2.187250493870848,2.4901155548950813,2.809163159482908,2.5318152425512226,0.6633385914115919,-0.0279997448113861,-0.0270509815862578,-0.0282205135167788,-0.0271927709006899,-0.0278808754392812,-0.0269034245382631,-0.0267140680934958,-0.0271348627521378,-0.0277021073986607,-0.0275859996037057,-0.0259518137626813,-0.0259239302510001,0.0839319392290885,0.0252871038917681,0.0192489881828,0.0185546147082732,0.0187185664392495,0.0154232040789202,0.0147609611184797,0.0147075862764692,0.0147236676565365,0.0159979427176854,0.0146463901983341,0.0131050457065303,0.0129602468949918
-292.5420140300421,23.291947818402488,2.713052880755406,4.614080341148946,2.7256493464600804,3.737033179427051,1.8979681234931665,2.3442136611663336,2.028545038329899,2.1769147794111725,2.4803669364581573,2.800174685682434,2.5229798917556185,0.6649279479004021,-0.0260270946998872,-0.0287156641387906,-0.0273963715317017,-0.0261732065376383,-0.0268057781272873,-0.0282809688494287,-0.0259632511673766,-0.0254052954581516,-0.0273975691187283,-0.0265459444808172,-0.0246769701079628,-0.0264564643671529,0.0781447124888843,0.0311061806542282,0.0189355816666434,0.017584596788547,0.0194346062044367,0.0150626755478489,0.0158085635590025,0.0159538145922845,0.0155486555510833,0.0140670557280701,0.014106797941199,0.0139835673641103,0.0144136680990894
-291.8460896663532,23.236830650019144,2.67204880664255,4.5893443243306615,2.7130873690571624,3.7288939853791097,1.8888999019698116,2.3346017771521805,2.022623682612903,2.180018793058064,2.495170762483029,2.823182236019016,2.546507757777859,0.6701941001779379,-0.0279176259535819,-0.0252297330126463,-0.0290895228861978,-0.0267536541675754,-0.0267379679552587,-0.0253836230882162,-0.0269670108492782,-0.0247292426340772,-0.0263070636246924,-0.0260338398491184,-0.0256052100236042,-0.0261822361938073,0.0679937708100769,0.0205450432122355,0.0188151688284272,0.0185168126890799,0.0153765559241504,0.0155553018704707,0.0148639322640568,0.0157043688282381,0.0149833437313271,0.0141634730090027,0.0143851787675857,0.0137868804186255,0.0131290998336726
-293.02207110800174,23.255035077837665,2.6893494409844614,4.605868620580313,2.729451620860689,3.745757827648631,1.9066286243802328,2.352978422698512,2.040839708371019,2.197181675039869,2.5108193622285766,2.8374564099308106,2.560110253292134,0.6678752229702474,-0.0276179377898433,-0.0243814120328114,-0.027227383905473,-0.0255741340156803,-0.0262016898326761,-0.0254454964193717,-0.0251801385771278,-0.025439518162426,-0.0261552445460651,-0.0257134402216708,-0.0243733169399835,-0.0251840258110974,0.0709383491491817,0.0228189245653854,0.0206549737755462,0.0179692562405146,0.0166744853907201,0.0152102924464829,0.0163603585480411,0.0150628873600937,0.0145041445832795,0.0141586204074129,0.0137950245338254,0.014631305840385,0.0133463204019005
-288.9647565194343,23.20205926086316,2.6397624541987,4.560826430386088,2.688891299768289,3.708653168454252,1.87217577165838,2.321145408757034,2.01196623725533,2.171761605307462,2.4890052282697845,2.818397287748144,2.542425541835419,0.6620815024266204,-0.028224446719858,-0.0248026401781585,-0.0297122755455437,-0.0263637120378211,-0.0270059274111082,-0.026178102949005,-0.0272410657649669,-0.0265180903345205,-0.0259513625565552,-0.0260644639599957,-0.0262051845686385,-0.026046446377637,0.0779396189087791,0.0222902838889852,0.0214440904700026,0.0183385663632499,0.0157371023254961,0.0180365149218168,0.0166185878120016,0.0156584897438116,0.0158551804790359,0.0144848511327918,0.0140219401046641,0.0142321841594606,0.0126086756952328
-274.6731610079132,25.57284464235756,4.509583644001921,5.837598952045126,3.4863555956121988,4.345443592514942,2.553319937231071,3.013160936438648,2.6340648141240237,2.597129075581164,2.6051462770076084,2.747513409876869,2.515651930933742,0.6656840211693852,-0.029582391112584,-0.0260601433683157,-0.028575938074799,-0.0272538584185926,-0.0264413203698153,-0.0278848593070479,-0.0269013603577872,-0.0266916031503228,-0.0275136513937787,-0.0266233282053015,-0.0264165269205437,-0.0275303304085383,0.0670726075450926,0.0256091451067525,0.0200699992717077,0.017269988272496,0.0159236495182818,0.0158448874553397,0.0151606710130006,0.0163102543055045,0.0139010927773857,0.0151110360506509,0.0145985467982831,0.0144637527718387,0.0135875088608823
-274.6891004003955,25.469549532171403,4.388557566130809,5.695574842866495,3.3276444981526137,4.186926327640902,2.40403177925277,2.869097616935632,2.4943438766537067,2.458476744325313,2.460581179642213,2.601715114773458,2.375865208483245,0.6687694123081293,-0.0277253278932547,-0.0273859281411581,-0.028887193605434,-0.0283360580872264,-0.0272097200055935,-0.0281733806856417,-0.0275103805719601,-0.0256401057404686,-0.0276579354235433,-0.0264535055631596,-0.0277470883905421,-0.0275732360485363,0.0612640894506217,0.0288026369641714,0.0196216646126713,0.0180014298312303,0.0172773566186935,0.0151898540870144,0.0136730340523982,0.0167028197797028,0.0152165901726609,0.0152186300377559,0.0148876588112816,0.0139644109175815,0.0147440323618514
-274.2719698494414,25.43198358909125,4.369358216379018,5.700414542751168,3.3560238471319166,4.222682283263064,2.4386879965621664,2.906857375615864,2.531570445580324,2.4939088403630976,2.5005263685358727,2.641553473294831,2.410971730516964,0.6614758475451634,-0.0289309200908491,-0.0276704004317685,-0.0287449149599149,-0.0275306615496378,-0.0288861356355659,-0.0276522672790991,-0.0284757078979181,-0.0266637478237873,-0.0278707815908879,-0.0277766793699975,-0.02823634962852,-0.0265959393972606,0.0702186221591886,0.0251177424211617,0.0208651588574903,0.0171673333050798,0.0179939000949509,0.0183666415988964,0.0156598102355642,0.0157635846419015,0.0143307476810237,0.014934784828957,0.0164277943886765,0.0140434914690216,0.0144860224648284
-277.0647030240278,25.61506986421717,4.531033899979184,5.83314020664812,3.4590937397946124,4.312806166648947,2.5246762652303385,2.984257134975989,2.604790968894985,2.564829901717468,2.562700269593963,2.700228780412657,2.471251602537009,0.6681006944605504,-0.031507062926661,-0.0261613845052711,-0.0293239732865009,-0.0268251779471293,-0.0279945949192138,-0.0271834329009987,-0.027537367291189,-0.0287731356834136,-0.0282913893391625,-0.0278826908850863,-0.0276083014697026,-0.0276883407122162,0.0621667863288681,0.0239926572204648,0.0234333437684839,0.0169111228708133,0.0179412358476776,0.016330556025562,0.0147208198224168,0.0152034807113156,0.0137930917038543,0.0156950385206848,0.0145704505123983,0.0136857600408931,0.0149261609135499
