-80.77678464827815,-0.09448380799112274,12.915785826574673,4.234632820102292,3.72833483925871,4.131992815075705,1.954192935612841,1.0431407402368928,1.5912689222164444,1.401514608061067,0.869926475894395,0.6692706737091024,0.45196814584417905
-80.76583285397683,-0.15988760370977928,12.809984223144541,4.06719427252915,3.5198935377585303,3.877353365767007,1.715566092992946,0.8205231161559655,1.4797686738359606,1.3984767337711415,0.964165758603103,0.8662199175177531,0.6674784794662961
-80.11499076183514,0.7594798165758198,13.531927416223171,4.560973882957844,3.823568117442487,4.026765088967216,1.8205088637897193,0.9402298058016451,1.617445567475424,1.5178901958781785,1.062160162133727,0.8727242365448397,0.6209041287519199
-81.48550330044388,-1.0354172083258628,12.289597784822243,3.895811619043791,3.7063372930011935,4.292442422305314,2.207171363516011,1.3373864295960582,1.9228205304731538,1.775831272268183,1.308000413113987,1.148301068818993,0.9181946143277254
-81.39748310892712,-0.9414159091331484,12.322715243495614,3.9382788092412864,3.7019849286850497,4.32539002749025,2.2131408809560384,1.3478526077766833,1.9660341091702342,1.8064465165315273,1.2850718223170041,1.1199428921348957,0.8966798260036498
-80.63238914491549,0.09280120112226843,13.12416546464826,4.491734177261897,4.0105731617728635,4.406144819826167,2.1800680794945144,1.3114256281791206,1.8505849476413554,1.7039185264086758,1.2516079415421404,1.1283232117433537,0.9562210349420707
-82.74018528523256,-2.7731268390477792,10.695431344504398,2.5768233220477175,2.6492228266712163,3.406821523201916,1.4614041768499537,0.6956843741186199,1.3781787553299836,1.3387342415390522,0.9712788033556581,0.9178146991219188,0.7915468770559881
-80.49939066603231,0.22168329545324575,13.179094882222381,4.444945632958936,3.874428774486842,4.272845166394175,2.1584935045273816,1.3771942792928533,2.0509578814267666,2.012277838604003,1.5666673306934618,1.448766281936546,1.218036920991761
-80.76583285397683,-0.15988760370977928,12.809984223144541,4.06719427252915,3.5198935377585303,3.877353365767007,1.715566092992946,0.8205231161559655,1.4797686738359606,1.3984767337711415,0.964165758603103,0.8662199175177531,0.6674784794662961
-80.11499076183514,0.7594798165758198,13.531927416223171,4.560973882957844,3.823568117442487,4.026765088967216,1.8205088637897193,0.9402298058016451,1.617445567475424,1.5178901958781785,1.062160162133727,0.8727242365448397,0.6209041287519199
-81.48550330044388,-1.0354172083258628,12.289597784822243,3.895811619043791,3.7063372930011935,4.292442422305314,2.207171363516011,1.3373864295960582,1.9228205304731538,1.775831272268183,1.308000413113987,1.148301068818993,0.9181946143277254
-81.39748310892712,-0.9414159091331484,12.322715243495614,3.9382788092412864,3.7019849286850497,4.32539002749025,2.2131408809560384,1.3478526077766833,1.9660341091702342,1.8064465165315273,1.2850718223170041,1.1199428921348957,0.8966798260036498
-80.70951514107637,-0.052041280815574624,13.014625319727575,4.3348031643277265,3.8640427048049726,4.315327376941619,2.1445391829497584,1.257511454743405,1.878781884900496,1.7873544457562929,1.3532405309835753,1.2373652522054368,1.0144339762372818
